,voter,created,ipfs,vp,choice
2382,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831388,QmPpt7dbqeeAjwxARSLyETMisE6C4pukUW1o1dTTyFhLnB,1250.0,1.0
2383,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831382,QmSs6o7tv1nrL8sPmiVSMJkZfVxaUBfqNnpFKvsGWdS6ES,1250.0,1.0
2384,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831373,QmSaPGS3zBMoKWkZy6QpfGPgh7AmUeRHkqDYFMdrgTKnTU,1250.0,1.0
2385,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831367,QmfLm8jndzWawR7nEF9QjrZjD5dx6o1y7Z2jmkYyBqntYf,1250.0,1.0
2386,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831362,QmR5Xp26V3UNzN7UDU9CeFv3WMPGNoPP2gdHnGbinZBgyy,1250.0,1.0
2387,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831356,QmUYXQMW4h3dJ1WMjcpWFNxC5E2NFEFfz4qafpT2LDbZSP,1250.0,1.0
2388,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831341,QmcyE6rREeMHvp5x5t9NjG2AKFh9cGZhmcp1n1RyUgvNzi,1250.0,1.0
2389,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831330,QmcNmQ43aLv35ESSPaxwax6UGAryBiox4WkpGgPc5xHCXQ,1250.0,1.0
2390,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831323,QmY59V6soE9gBmZ1fRJrWzLJgWuD2fwAWNREaS2GtvcTQ8,1250.0,1.0
2391,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831316,QmQ6P4EcBaLfBaqSUBkacJNUGxqFmxUJVsHotYnjgZeZWM,1250.0,1.0
2392,0xBF6DEDC1bB233e7E8E8f085227eAA1d611103A68,1622831307,QmaA6UNudPboQBbnXWjdrMNwzf6hubN3MXFZ157wBJwri4,1250.0,1.0
2393,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831276,QmV9zMX4UQsJ2pGDpcGS1gXRjSFYmLhR3LgtV8ey4pEYQx,1250.0,1.0
2394,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831270,QmWtMdo2xAGBdsimiz9U6gv8NsyESHEaLP8FXbZ4iEyQG3,1250.0,1.0
2395,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831264,QmQX5cF2SVR4GyQ8XBnFFwUBAv8HjE78j6dh8pGiyE3h8F,1250.0,1.0
2396,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831256,QmRCD5kUfB9psJTKtQPZuHs65sScXtGomzHttUz54SkpRy,1250.0,1.0
2397,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831249,QmXyd2QMGYFKmpwvAtReNzW1ofeJbBNbWM5fqapE1B7fZH,1250.0,1.0
2398,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831240,QmUDD6pvBhi7uSXm8L554384csr2jgZd5MnKUnaYKzHudi,1250.0,1.0
2399,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831235,QmcuYVpBqXukHpRmWLkUChXy5be9HbGEtTMrzuZtwdSh4m,1250.0,1.0
2400,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831229,QmTvQsGkpP6MAWm5ifor8NVwkdDUWUJJgBuB6N5ANtZnoG,1250.0,1.0
2401,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831223,QmaXBfPJRHK5ibGHJhPRZKSNRMbwLJYAnSm2y9RtCDss2S,1250.0,1.0
2402,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831217,QmdqALUKdE5VVdWtUuSJCVKwQSoGvwueU5jNh2f9jMi1Qr,1250.0,1.0
2403,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831210,Qmaw3sjr1w8rEpy9Npy3temdNnXxKTpqix29aJQMiJhqHp,1250.0,1.0
2404,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831205,QmUu2HAqebciQSGzzt8LYrbERzimXWXXpn4Ev9unw5pAW2,1250.0,1.0
2405,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831198,QmebRJcRij7W72bMBLEbxiDjFNdN5ELTbvKU6W9NYtT5SE,1250.0,1.0
2406,0x8Fcf1CA67248A96e63A63Ea125e1fD91D47da4f5,1622831145,QmW1WhCFWDYFYrQEv4GdCbhu89LWXe5QBgqHHgRxRTQqf5,1250.0,1.0
2407,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622831118,QmcXszhha5TjUoUKxH4FtvPTWa5tp26PDiW1vHwoNFkZ4q,1250.0,1.0
2408,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622831085,QmYJWWvtnbKQibZR1V4jmEMQnT5SJg6qF58mYK6BfTKE1M,1250.0,1.0
2409,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622831075,QmUTSU47qAZ8BGXczyryRUyo2ccmPTkXDSUbCEWLpBymtt,1250.0,1.0
2410,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622831067,QmdN2XjtWyQZcvfR2fXEznqzCTDY21ssrJyJBmphW21LpQ,1250.0,1.0
2411,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622831059,QmVvYvsSEqGGPcoFLzuverAYQA6NJLGG7oRjxEJKc1ob4u,1250.0,1.0
2412,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622831052,QmdHxCyCK1bfdtnGdfzyKDboV4R63YYi777oBkHTF1uHDJ,1250.0,1.0
2413,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622831041,QmVFF9js9oyJZjd9yCJrqjy9y9D6Q1bF6P1QqCqmoxgPU5,1250.0,1.0
2414,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622831032,QmP5FvasGqwtoAoW5n9nN2tSK4LeyLkFkfcsAiRuFkpCUS,1250.0,1.0
2415,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622831020,QmTyhsQkXVnxMEhX5RiRbZ6CK2CfPrut1AWi9rqtHbzcm3,1250.0,1.0
2416,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622830996,QmeAer8HmsGwiNSzPQDLDBNkAHXioWryBpv5KTPU6vn76f,1250.0,1.0
2417,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622830982,QmRkLaGmL8zVFF9NTskkDYWg4kmZRn2J9SnfHwPNzAPk1z,1250.0,1.0
2418,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622830969,QmdKkguj4zk2VugeY5D7KN4sD9JTjCNZDHdRf8gBVQQR7Q,1250.0,1.0
2419,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622830956,Qmc7cUKnqy6wufqH7Vbe95EVA8PEGQ2Pfk8feTefo6DHii,1250.0,1.0
2420,0x0bc9CD548cc04Bfcf8ef2Fca50c13b9b4F62f6D4,1622830911,QmbFLJAPtmPRYU52eomJ1ffLpHf1GGi5T1rnp3g3yyqnDi,1250.0,1.0
2421,0x42a19cd756651A488f1899157c45Af929bf3695F,1622829884,QmXwq7mvQ2S1jC8LCXCDoLeppAqicnpanU7iqU9hcaF8io,32000.0,1.0
2422,0x42a19cd756651A488f1899157c45Af929bf3695F,1622829792,QmbsQtJi1c6tH6iUsJwqqgRr1mLEvSgNgmr7CoXwgDkXzA,32000.0,1.0
2423,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821983,QmT357MSi7T9iEX369ZCy9tQhMRuF8ZWf1DV6oqcd3Jh2U,25029.678347218018,1.0
2424,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821940,QmWokYmPkSb7xVXyq1yJ75ZuNbLyt85NKDGieEi3havQdd,25029.678347218018,1.0
2425,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821895,QmcGtJnuDPTkg6YnCzoqCFmGKuLaFUyBBNrKW1ky2QQ3LZ,25029.678347218018,1.0
2426,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821858,QmfUQFPSUpnHpVgwqh9XEx32rP2Zgt3SzDLiTqz4cgvDgu,25029.678347218018,1.0
2427,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821816,QmZzrNTdSHTJzuBWD1Ea1CmJNSkcXUBRi4eecwmKVpmkKS,25029.678347218018,1.0
2428,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821791,QmctC6zHKVbB4HmWQQiKQqbP5AFg6J5FU8YZEYihieGWDp,25029.678347218018,1.0
2429,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821769,QmdBnVCXTnaCVXjfyMUJMGFjbr3rcK7H3abbHRM2mtZkuU,25029.678347218018,1.0
2430,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821745,QmP4RTbmppmMhrswooSgjbKwXi3jqFDU2QbXZH4uxkp65N,25029.678347218018,1.0
2431,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821702,QmPxU59QMPGQdnuv7294uKUChNcDfkxFiWPpYxbb4w2rkf,25029.678347218018,1.0
2432,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821674,QmNdd7PzawvAcBP8UPtvi4rSJAL6tPUvTGzwLoE7M6ygdV,25029.678347218018,1.0
2433,0xd11Ddb32f4e6BF3370411BE6AfceAedE551a4E3d,1622821601,QmbD5HZWnsM4aYgBSk7iVLiC7TWgZbtKi3iByVCMwPz3ZA,25029.678347218018,1.0
2434,0x15b5359fd05A37ba6546AaCabe92D9354aD18D07,1622817760,QmNoJio1QrLiqTbbvww2c1dk6MrBarrvP1B6JyMS2Re4rb,208.22730243275876,1.0
2435,0x0aFd2637414aC546D7EB40980E7A3BaaEa23b18F,1622814679,QmdA2jZcatSvsH2rfLAsehGbcdSe9xhzSjx8Rnry56MwRK,100.0,1.0
2436,0x1a0c2621E983CA01c2ccd1e2898E65e5a0775c54,1622814439,QmTs6xjgggBpwDM4aT24YrnMkdQueu8ori8WBF5GiiN1ML,11054.97,1.0
2437,0x1a0c2621E983CA01c2ccd1e2898E65e5a0775c54,1622814423,Qmb1qpqedSUxSdy97bFSrdJP4Jm9H7WvvT9oCRYT7HTYYU,11054.97,1.0
2438,0x1a0c2621E983CA01c2ccd1e2898E65e5a0775c54,1622814408,QmVec4JL8nRuHJEuuZoU6ynndWQd3v6RXZwuarJc4nsPCo,11054.97,1.0
2439,0x1a0c2621E983CA01c2ccd1e2898E65e5a0775c54,1622813907,QmcezVqaR6Yzm8EhjUL252GRcV88Xuf5z4gZoNrCf3bmGi,11054.97,1.0
2440,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,1622813064,QmQAKS7tBXEh9fUvD4spXwEQskkwj3x9SiifHZiVZUiHfP,970.0,1.0
2441,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,1622812498,QmbH4fCjfndCqdoVMsNse8sxGpfNPCiWuJn2F12p8VrHX4,970.0,1.0
2442,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1622806194,QmYsVYgt6XRKjTK8w2FSKHFE8QFcz9iQNQfmCCgxfXXBxH,247458.96327545628,1.0
2443,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1622806166,QmbDtXgmQVfRCezD41Pw9LgTjCHZuwBok5XV3RFwWBPwtt,247458.96327545628,1.0
2444,0x5bA017cC1093292238CD4C7B204AA33082463544,1622805581,QmNv3Et4WbEjiTLn2HYfdBGT3BCnYgFkZ1v81kcjPE6jnr,1550.603263821675,1.0
2445,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,1622805036,QmRkNF2kD7JgLosBfVxUBXobqUAZvxrAtpdoQXzMYj6xAm,970.0,1.0
2446,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,1622804358,QmdDWwBhY3Qu16gdMsnRwkZMui1ZQ1NH2tnpgwoPptqrgr,970.0,1.0
2447,0xe151E8BE121864EDDB83E7D0484b87596cAD2fA5,1622804338,QmQHRnDRP8LrtvNnCpVZvwKGt6tabVVp3Brb8ydx7RUvwX,970.0,2.0
2448,0x48E13Ab513A0d26f921707ad4F38989e2C587f25,1622803173,QmT4pwF9wRDCVTSMd3QswPdqCNbGEKJqHAqM2Fckh5o8dL,688.7072063053591,1.0
2449,0x48E13Ab513A0d26f921707ad4F38989e2C587f25,1622803101,QmZgRabNUfrsSePQfpeWyn7ntbNmfFn8Her9HQJySo5YC1,688.7072063053591,1.0
2450,0x48E13Ab513A0d26f921707ad4F38989e2C587f25,1622802989,QmStSrwRWdUhsdtAeRwtTQ8rwdEA84XmgSaEZRJABvSyEp,688.7072063053591,1.0
2451,0xCeea299D63fdd2d05B4406918A1bDEb429a24316,1622800892,QmPD78vM8dtNpk7ahFx5m7HBC1DmtSe2YpEoYGwAjKKeGR,59328.97185304,2.0
2452,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,1622799024,QmcJJh3bMTmL2raEUif5NW1qaEVqqD2RXg2eSD3TFJ76vM,71432.81130531344,1.0
2453,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,1622798926,QmaNdk1K4Ffy3tX1dT8oY5yMxqHUT24t3C6EBSErjyZ49b,71432.81130531344,1.0
2454,0x105DfEd176B4c5Ba488Ee5F4362638Ab0216b8c4,1622798880,QmS2CxbwRwzPo4u1U3zetnSMi981mGqXVX4P2YgaGAWdDa,71432.81130531344,1.0
2455,0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,1622795806,QmUJVEFEAmRumxfnUjzZpvXoBUw5eYyvLQYRpGnAUxGMZy,16615.62688048265,1.0
2456,0xf88bD9c3F81f7148E4076bBB8b2e2B0951A8cE38,1622795749,QmYsGBRKDnd3iAxjqA2SwezPBsd3dTLGcoW1HgDX2abTVD,41858.20120237174,1.0
2457,0x01d5595949fdbE521fbC39EaF09192dfFB3bFc17,1622795688,QmSyMRQ6zW6UjpKphDyqEN6Fp6XgyiyhmgNnXywD3Nga8t,28576.286,1.0
2458,0xb1B1dba36512C4943F2D517D2EdC256875404C5d,1622795004,Qmdifgrc4BtzRyJaXxxV57DswG5Mgrty3gaJDr7uaSt4GD,53189.40407724785,1.0
2459,0xb1B1dba36512C4943F2D517D2EdC256875404C5d,1622794910,QmWbQuSNkVbtrcFBs9GX2AAGADiYk4kdQBrNM64sYJf7dF,53189.40407724785,1.0
2460,0xb1B1dba36512C4943F2D517D2EdC256875404C5d,1622794539,Qmc6ANhKNhTcT4RX1AUUbsRsA58Pa8gdnZc26KyfbamRnT,53189.40407724785,1.0
2461,0x4F20e69E7bA5aB2Fb2ae25A1d17C93fE5307faA9,1622793233,QmeZojR4LdWTPmNpx5xJixgYZdnq1nQea4CbBHwegUhjM6,195.52,1.0
2462,0x2BcA3836741FE09f690ca7F1EDfCED65968D57C3,1622793188,QmVh36xbNwTPXA6XVb87ZB1mg7HuhXpeBFZToDgUEEo12n,33532.8,1.0
2463,0x4F20e69E7bA5aB2Fb2ae25A1d17C93fE5307faA9,1622793158,QmdwPU3yFTQHXMcUPsokWxP48HY3aiYVa3KAytQSjCFNy6,195.52,1.0
2464,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,1622793038,QmenHTFwnXjP4erBwjRmH2r8txkY8pvRZrjX1WwSkCdKkw,9435.091786787745,1.0
2465,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,1622793026,Qmddfewim7GaZJjLBCQaQtUvbQCtjEf59FBWC9v2kbVHWT,9435.091786787745,1.0
2466,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,1622793013,QmadzYqv8io2RgcyoJ4XWodb92Jqd7JKJDnfVMt87iTxcr,9435.091786787745,1.0
2467,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,1622793004,QmWgX3zkQorGDonEQKqw6uvnL4foShSFcwdX7uE4ueEjU1,9435.091786787745,1.0
2468,0xbbd33AFa85539fa65cc08A2e61a001876D2f13FE,1622792951,QmT2fefU6UuWAxcyz8L8NXgLn4iqVJtucQNE9ogfx5WRSo,9435.091786787745,1.0
2469,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,1622791416,QmYUdZvkd7Ts5oLCU4f8VhSw5ycqHEkHjWqBz3AWofYwhz,257628.42594567302,1.0
2470,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,1622790767,QmYgaDF1YGSTGzjsiMZwzuU1ZY4oJzGJi9A5jvPqbsrqQQ,257628.42594567302,1.0
2471,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,1622790750,QmXNz4HFC72Zenu1vgiREJf93LofzWkudvj9GyoSuUmYZa,257628.42594567302,1.0
2472,0x01d5595949fdbE521fbC39EaF09192dfFB3bFc17,1622790744,QmZLW5jEiiLxxYcqq2dhQ8j7gFJ2cPUZ5hMoXvWpgZxe6Y,28576.286,1.0
2473,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,1622790723,QmXE3EScwTHWJAAU6Ks9KeHYXigGdJdnBU6pvZ4ZHzXFpQ,257628.42594567302,1.0
2474,0xf88bD9c3F81f7148E4076bBB8b2e2B0951A8cE38,1622790676,QmUTJsAFjvx1pJy98df9niqMqQqADERr9CXvRffGDzZ44A,41858.20120237174,1.0
2475,0x362CfE20851584DF00a670b2c8460A3aafD35839,1622790568,QmWWtHVBvcDmFrBWCTCV95BamQhFNkSxuUghbWEuSZ6Zka,40000.0,1.0
2476,0x61B15998893cC746B46C08FEdEE13a0d1b33bBa9,1622790561,QmPCo6s4QWMEXPre4ftTs8HHdvEm7yii5YgghGMMPqxHmr,16615.62688048265,1.0
2477,0x362CfE20851584DF00a670b2c8460A3aafD35839,1622790542,QmNjaNZfFmAKP4gBDjt67detHU8av8hRJjky7DR7TtnyzN,40000.0,1.0
2478,0x362CfE20851584DF00a670b2c8460A3aafD35839,1622790519,QmcQF9bat5HFoBe7QYQtYPqQG7dCoo4hSTjVuaTCLkx9PP,40000.0,1.0
2479,0x362CfE20851584DF00a670b2c8460A3aafD35839,1622790491,Qme7ykVBPerbaanj4M5ybKbmNmqpzM9BvauUaUadVna7aZ,40000.0,1.0
2480,0x362CfE20851584DF00a670b2c8460A3aafD35839,1622790461,QmWw2mLSqgoUmKqMh1A6aj4JRf8kRqU1f5yML14rqjAmgK,40000.0,1.0
2481,0x362CfE20851584DF00a670b2c8460A3aafD35839,1622790435,QmNdfkp9amAGhPG5Kw3qzANF43Cv1KwU7bejec3oT8TX7y,40000.0,1.0
2482,0x362CfE20851584DF00a670b2c8460A3aafD35839,1622790413,QmXbrThbntdcY1XXystNmmZWUWnVF7dZ2dyw7KhrVxRFpM,40000.0,1.0
2483,0x362CfE20851584DF00a670b2c8460A3aafD35839,1622790368,QmNjvHTn3pbY73NcvxCbQqzGYNCCCs8sFPJxwGzpX39XB1,40000.0,1.0
2484,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,1622790291,QmRXJtGcYmHZLU8gNEi1nFMCdTyfAVbBPHPdy2Wrvgz5Co,20518.211301227035,1.0
2485,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,1622790136,Qmbn3QN1Qi5Cmof46GZopefnbSCyN6CnaN1y1tKhGk6dYA,20518.211301227035,1.0
2486,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1622789447,QmaUejRDksdT3nqfwq1ZHTUw4LN56j3AeNYMfKg4ZpPRxT,247458.96327545628,1.0
2487,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1622789392,QmfAjxjp7XXcpRFaz9XD4829MBGzLmvgFg7uS9r3Qnes6J,247458.96327545628,1.0
2488,0xE0dc24A3d7478eB840dC63baa20fcB06cdB123BE,1622789324,QmR1UeKJe8HeFpwAjfQmxw4nWhg6Begpq5cx1jYZABQj2J,247458.96327545628,1.0
2489,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1622788656,QmSBDUtPVCNf9QVdijMSDaZaKLYZLBagAygDeuNYSCK1gD,26365.77006754,1.0
2490,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1622788567,QmYbuSHuEGaM35o4K7tugTSiCdmAHMucvKcqYNGb3gkXVQ,26365.77006754,1.0
2491,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1622788548,QmXinKLXezMAywXV7GdBjAGvGGAhVYn9VvZd3Xt7aoBcH7,26365.77006754,1.0
2492,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1622788462,QmUAnYcHqhdciVEiUyTRptjM4QNSZjVS65REsXJ5qYR9TS,26365.77006754,1.0
2493,0x67B69C822553FE57d8B7E354af4f540c4e8963c9,1622788429,QmRukJNfuxnGQDp1ELTfs2yK5HA3r9q2YKS2cFMzqtm28v,26365.77006754,1.0
2494,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,1622788194,QmPUhcN5UCCdoExarpvJ315G8gmiedzofuBbg66FxEKWtd,20518.211301227035,1.0
2495,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,1622787978,QmbYAhgWbTBVCiFzoYUYR3sAuMtskCiHxAmXHkGadoKPNe,20518.211301227035,1.0
2496,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,1622787954,QmPRYdDCfqKeExMi7BEB1Ti8wdcW9NavVARJZBXrJfACd2,20518.211301227035,1.0
2497,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,1622787939,QmV19296NQm2PB2VzXPpC37LR1rYvrs7EBdtaUfGiJdcPe,20518.211301227035,1.0
2498,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,1622787914,QmQFtoHDYbc9gPLqH3Rrz1pDzwvczqUrrPnbcatQM8pndV,20518.211301227035,1.0
2499,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,1622787892,Qmd6AMPNjbAhT6uswauTFH8n44bVbnukgkeJud2SAYoSqz,20518.211301227035,1.0
2500,0x01e66950353400E93AEe7F041C0303103E2ef5Ab,1622787867,QmYSYTywQwwh3uCUEdmNNs6vKNJwS74mkAg43kmbxoMcKU,20518.211301227035,1.0
2501,0xB0fd5346F0568eaAefeB5D3d31F0D8D9fe2feA96,1622784191,QmSj6sy7jtgdXi2B3ubhagGF12chqXoz4ZSyiUXxPciEW8,100.0,1.0
2502,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622781098,QmTqsGKb3mft6UqQFwRrrpnP1kBAf1sTLJ6yQk19F7jknw,0.0999,1.0
2503,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622781058,QmcKxisG95jSJ3k4hqSA54ABQg5doDHmZxnEntWXguVddT,0.0999,1.0
2504,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622781036,QmQaQZxmX1TybpGZ8Nx6dGgsEC47CnmAJYqFspKejG39db,0.0999,1.0
2505,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622781020,QmcbhMuvaoXeijgASFopeepvYoLtsosjXZps3T13VbaGSD,0.0999,1.0
2506,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622780973,QmfZA7xmCb6yTb3duu5xtapKLcmQ2SAUFveGoEcrptsqcB,0.0999,1.0
2507,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622780929,QmRQnC5iPuQi5aRBXKCbxHkXtDtZBsoUjKmGw3XufDrnkM,0.0999,1.0
2508,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622780893,QmaKmRmNsJCi6eGLBC6YGPaFqCV8d8RSw7Mo8AfyUShuVc,0.0999,1.0
2509,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622780864,QmQrRBbr6hH5N7JgdqvHZ1pyBpac2KGV14fFMDL9NZpm3g,0.0999,1.0
2510,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622780801,QmRm4wg8TkY7rsSWV6MAjpLVF9JBiCpfHQBpmm1aTkShNr,0.0999,1.0
2511,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622780770,QmWgpbKdsuupVv5k11zbpYToDCYQxTyvqfjuYwiaWiunLw,0.0999,1.0
2512,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622780726,QmVMG4jYw7P5svvfE1Dvcdx2VdFszcJijPd7vKBcRt6dJi,0.0999,1.0
2513,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622780698,QmfXmUNQAcpsHZSJbrVhV4VHHBm8fcka58umBeTp6m26Eu,0.0999,1.0
2514,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622780668,QmUwUZRJmokViFKxMMRDqP9Djo2gcdc457JTQmfdQVy7Qk,0.0999,1.0
2515,0x7a791fDA775B399f4A78f68a0b66498e6bcD3492,1622780640,QmTqLPBPo2GAHBo2SWbNWDJG9ZdpacS6nfWGcbukR2HGvM,0.0999,1.0
2516,0x7032C3E45d14FbdC93Df98b6e871b3FE4Dae7827,1620215874,QmVozRH29VpLnow5yEp7Y5YDp4PydN6xKjNbKDkTDDQxbW,100000.0,1.0
2517,0xd36021060157B1Ba387630C91bE45A087CF9AC58,1620215833,QmRKHXugkyxXXnCPADHwwWdpWjMCYV9TNECqnLpt7KyVhQ,100000.0,1.0
2518,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1620215568,QmSf8yLPkaJPKX1DKqkT7LZTrX9VQ1V8XMzmVhKWZTcD9F,34.711442415317606,1.0
2519,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1620215550,Qmci28VXkUqAxdAeyHhjzRwtapXeCYjHibjLi8CAawtwX6,34.711442415317606,1.0
2520,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1620215516,QmW5Ks1k9FPZXwCtWpnzFWR8wiaK38QkqDVKLe5AChAviT,34.711442415317606,1.0
2521,0x87E4B99cE07073594AdDA44338705BA1Ab674cbD,1620215452,QmeWoCugb3Ay3LJXmb2yiE8DxhrTYHamQd8fTCGd4CFg7o,34.711442415317606,1.0
2522,0x655eFe6Eb2021b8CEfE22794d90293aeC37bb325,1620214356,QmWN7GvgeqSUkvix2rxDBtabcUe6QJ2TG8XRf1SnwhCCyj,241633.78759755372,1.0
2523,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1620213601,Qmc2684mBrZCH4VnZrmXwutyga7y6jMehoZJwg4jnhAcQu,19490.64585074,1.0
2524,0x6b0e3F389e97eE7d1Ac658699f8Da8CdEF8dC160,1620213557,QmZ5XnjMDY3vvTANZh4JbzvRwZbLKcnEMe6pqJK7QrYCYU,1500.0,1.0
2525,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1620213465,QmasLuz9y5z9wP94SVymTJ9Aa7YhYiPeUrRqVbG6Zf6MY8,19490.64585074,1.0
2526,0x9EfB7616da129a998C82EBefac9DB467dD841F03,1620213418,QmdZZCHZbQuM1eLDB92GspGd3y72rudzxGfNS89qrScfvK,19490.64585074,1.0
2527,0x1Daf0b27e0F54a235abb5D52D276033394Eb8F49,1620213417,QmNfMfhKjP7C9iQUhAgqZKcZyLD3eWiLmPuP1NVoVrFc6w,567.7966754449892,1.0
2528,0xf3a7ACf685c737B632Ffe4265BB9094C25cF8Ac4,1620213391,QmRRfDFkYECyLiSamfW3GUoprdjbQM1fBB2Em274qAUnQg,536.3817845473446,1.0
